"","Subj_ID","Observations","Cattell","Proverb","Naming","Sentence_Comprehension_c","Story_Recall","Verbal_Fluency","Age","ToT_Ratio_inverse","Hotel_Task_inverse","RS-NET 1 (DMN, FPN, Language)_Connector_balance","RS-NET 1 (DMN, FPN, Language)_Peripheral_balance","RS-NET 1 (DMN, FPN, Language)_Provincial_balance","RS-NET 1 (DMN, FPN, Language)_Satellite_balance","RS-NET 2 (SMN)_Connector_balance","RS-NET 2 (SMN)_Peripheral_balance","RS-NET 2 (SMN)_Provincial_balance","RS-NET 2 (SMN)_Satellite_balance","RS-NET 3 (CON, FPN, Language)_Connector_balance","RS-NET 3 (CON, FPN, Language)_Peripheral_balance","RS-NET 3 (CON, FPN, Language)_Provincial_balance","RS-NET 3 (CON, FPN, Language)_Satellite_balance","RS-NET 4 (FPN)_Connector_balance","RS-NET 4 (FPN)_Peripheral_balance","RS-NET 4 (FPN)_Provincial_balance","RS-NET 4 (FPN)_Satellite_balance"
"215",223,"CC320686",33,5,0.88095,0.892855,16,28,40,-0.37209,-480,-0.0364696797813913,-0.0364696797813913,-4.76927119666852,-4.61512051684126,0.842033961267663,-0.889535994565335,-5.83597964426759,-4.96051090691369,0.328504066972036,-0.342170257735851,-7.78613643778307,-5.84022628872776,-0.248811298062787,0.191160505461159,-5.01838298088708,-4.86423230105982
"216",224,"CC320687",33,2,0.85238,0.855265,13,19.5,41,-0.22222,-77.16,-1.72899714749174,1.57811544130506,-4.40595676152392,-4.78065021096533,0.273340955181123,-0.298457145619739,-5.70663554363861,-5.86078622346587,1.35673555887835,-1.39376637595859,-7.60638738977265,-5.20849211697428,0.191160505461159,-0.248811298062787,-5.42605073305759,-4.61512051684126
"217",225,"CC320698",35,6,0.83333,0.964285,19,17.5,45,-0.10345,-121.44,-1.23061473527236,1.11779510808488,-4.34456907213898,-4.87519732320115,0.867500567704723,-0.936093359170335,-5.30756023362921,-4.68852102522299,0.432182496446878,-0.464632085443825,-6.80903930604298,-5.01727983681492,0.650726464675993,-0.71458246128001,-4.86312915698767,-5.01727983681492
"218",226,"CC320759",32,2,0.83333,0.761905,12,20.5,44,-0.53846,-497.94,-1.23430800412201,1.18840828778482,-5.21402955002545,-5.90717673058539,1.96084919542656,-1.99679584025086,-8.29687257494643,-5.6304149690302,-0.330202623607618,0.302334349238651,-5.47279574588097,-5.9427993751267,-0.298764039733236,0.272933240183198,-5.16543924606056,-7.33384338486129
"219",227,"CC320776",36,4,0.81429,0.92857,14,36,47,-0.13043,-38.69,-0.21868920096483,0.178691788743376,-5.0394469913348,-5.65848619974102,1.07099712163514,-1.1079023355752,-6.21959563993323,-5.30330490805908,-0.1809317025049,0.122975062358809,-4.87443367291585,-4.97979418857368,-1.12167756159911,1.03095364019429,-4.61264220082679,-4.90032427327857
"220",228,"CC320814",35,6,0.85714,0.940475,13,26.5,43,-0.54545,-275.38,-0.810040932031445,0.74157377446542,-4.74493212836325,-5.08140436498446,0.517794293082084,-0.551419020731244,-5.60790070295292,-5.4743693103284,1.94258235896264,-2.02485335139543,-7.44658509915773,-4.80752776954247,-0.460584407329244,0.323885121115741,-3.92592591059714,-4.28260085453587
"221",229,"CC320850",36,6,0.74762,0.907895,14,22.5,47,-0.42105,-139.41,-0.500017425049387,0.462035459596559,-5.25559963686288,-5.57405336798142,-0.157003748809665,0.106750369946881,-4.83296954883849,-5.37196604957118,1.69538034223483,-1.74163508204549,-7.60638738977265,-5.20849211697428,1.32802545299591,-1.40118297361364,-6.22455842927536,-4.61512051684126
"222",230,"CC320870",31,5,0.88095,0.9729525,17,26.5,47,-0.5,-608.59,0.196014883925957,-0.244905043095723,-4.93558012793376,-5.30330490805908,0.429246068233233,-0.439251221860682,-8.29687257494643,-6.14775579143435,0.826675361587753,-0.856188200445,-8.29610521826059,-5.12197788143163,2.81055098885751,-3.09939904794926,-5.75906437508869,-4.55509157076275
"223",231,"CC320888",39,6,0.91905,0.93421,15,22,47,-0.3,-281.72,-1.23061473527236,1.11779510808488,-4.47125776840182,-4.69440131971603,2.18831699944511,-2.25811060289222,-6.96176986728838,-5.25702177504995,-0.424177817040319,0.377525739418923,-5.37395478075366,-5.01727983681492,0.53248712054717,-0.575207882695259,-5.2158411447238,-5.39816270151775
"224",232,"CC320893",39,6,0.86667,0.939215,20,26,47,-0.38889,-139.25,-0.717839793150317,0.644357016390513,-4.61181472870676,-5.01727983681492,0.388116469773551,-0.417064243951516,-6.50777510110454,-5.20849211697428,1.63003206137577,-1.68236444806564,-8.29610521826059,-4.99147861197872,0.191160505461159,-0.248811298062787,-5.01838298088708,-4.86423230105982
"225",233,"CC320904",29,6,0.84762,0.9166675,9,21.5,42,-0.33333,-95.19,-2.11745960886736,1.80941440446678,-3.9263641226988,-4.25178652313343,0.106750369946881,-0.157003748809665,-5.2410854205929,-4.92263168947437,1.21836154177804,-1.26271329934854,-6.4030221692153,-5.10373918508504,-0.538440790798964,0.465215112513939,-4.38701417618492,-5.30330490805908
"226",234,"CC321000",36,5,0.8619,0.964285,13,22,40,-0.12,-121.78,0.164481638665624,-0.197210169287705,-5.5030706260839,-5.5030706260839,-1.11350090116186,1.05459540325134,-4.98422909293914,-5.4362142166822,1.63155571768772,-1.68206860346901,-6.86223476368033,-5.1574866714419,0.650726464675993,-0.71458246128001,-4.60960478305596,-5.42053499927229
"227",235,"CC321025",36,6,0.78095,0.9222325,16,19,40,-0.10714,-151.25,-2.58475198475772,2.33383763649815,-4.35955377882182,-5.17048399503815,0.627139151443014,-0.640683611024204,-7.8659554139335,-5.92004526487819,1.49165487677772,-1.55110233542114,-7.44658509915773,-4.80752776954247,-0.00876588556931126,-0.00876588556931126,-5.58665143563058,-7.33579714419081
"228",236,"CC321053",30,4,0.79524,0.964285,11,23.5,40,-0.55556,-148.32,0.380772495517793,-0.421994410059375,-5.66147127658448,-5.04243206817825,-1.02872616120394,0.965194538864324,-4.67749084756772,-5.70711026474888,0.751754607513417,-0.78314021908665,-6.86223476368033,-5.1574866714419,2.1982250776698,-2.31352503303238,-7.01211529430638,-4.70953020131233
"229",237,"CC321069",29,3,0.73333,0.809525,9,16.5,41,-0.84848,-480,-1.2683550632552,1.19922220156734,-4.93558012793376,-5.30330490805908,1.32488573299125,-1.40200365482507,-5.37527840768417,-4.83628190695148,2.69822303957468,-2.84167892076275,-8.29610521826059,-4.86423230105982,0.668454567969574,-0.705569700558502,-5.48479693349065,-5.48479693349065
"230",238,"CC321073",24,3,0.82381,0.8589025,15,17.5,43,-0.15385,-250.59,-3.29697581829146,2.83817374614305,-4.32346444380727,-5.01661162436722,1.52961517709215,-1.56421882807066,-8.29687257494643,-5.34754033747601,0.875091259695194,-0.892349712714236,-8.29610521826059,-5.70711026474888,1.95722390895559,-2.09556092355972,-5.20180646616719,-4.73180283692146
"231",239,"CC321087",39,6,0.66667,0.95238,18,17,40,-0.65217,-493.97,-1.12924925813,1.00938115494017,-4.20800388069462,-4.79579054559674,-1.9823798288367,1.71479842809193,-3.9902178530132,-4.30037278131704,0.927896277994463,-0.966223100622364,-6.11478776313998,-5.19849703126583,0.944818815488693,-0.994485579459212,-5.62311457158875,-5.06349878365332
"232",240,"CC321137",34,2,0.85238,0.884805,8,17.5,41,-0.44444,-175.66,0.537093550586601,-0.616266136223988,-4.61370508843793,-4.76785576826519,-0.120249128151577,0.0888312137066156,-5.47384506392058,-5.60737645654511,-0.268936029630725,0.228714596363665,-5.43745799793707,-5.18614356965616,-0.324496045574497,0.238891908282349,-4.36239066015702,-4.76785576826519
"233",241,"CC321154",39,6,0.78095,0.950595,18,24.5,48,-0.2093,-94.5,-0.303391366156961,0.266790713420405,-5.25559963686288,-5.57405336798142,-0.312374685042152,0.25489224962879,-4.76501888692999,-5.17048399503815,1.14184102321893,-1.19012739750388,-7.44658509915773,-4.80752776954247,1.66073120682165,-1.71289662080233,-7.17625453201714,-5.09681299033731
"234",242,"CC321174",39,5,0.84762,0.8975575,16,22,39,-0.45455,-146.22,-0.231772878012264,0.212368478146251,-5.82341564960075,-6.29341927884648,1.74765722577179,-1.79924624044395,-8.29687257494643,-5.09091466015452,0.0788628484257247,-0.0944833918283306,-6.64465741216089,-5.95151023160095,0.191160505461159,-0.248811298062787,-4.50313746042294,-5.70711026474888
"235",243,"CC321203",40,6,0.85714,0.8875,11,23.5,40,-0.2069,-315.78,0.0764884255637372,-0.112435429329788,-5.25559963686288,-5.57405336798142,0.753090216526979,-0.804688555292853,-5.30454791629867,-5.08140436498446,0.547193267936866,-0.566733255704287,-6.60077711758863,-5.75347925720142,-0.538440790798964,0.465215112513938,-4.61264220082679,-4.90032427327857
"236",244,"CC321281",42,6,0.88571,0.92032,20,24.5,46,-0.13333,-491.56,-0.727548607277278,0.625488532086131,-4.39280170784184,-4.53590255148251,-0.219938420365261,0.137348191151223,-4.52810913985163,-4.61512051684126,1.41437732986272,-1.47856963722906,-6.69332366826995,-4.74741351921464,0.139262067333508,-0.166925871315981,-5.7876639586369,-5.56452040732269
"237",245,"CC321291",33,4,0.88095,0.784085,21,26,44,-0.30435,-103.28,-0.191996822317373,0.110133794410484,-4.40595676152392,-4.78065021096533,-0.0281708769666963,-0.0281708769666963,-4.94875989037817,-4.94875989037817,0.431882421425871,-0.44824074857437,-7.74413662762799,-5.66469508594815,0.53248712054717,-0.575207882695259,-5.39906726964818,-5.21674571285422
"238",246,"CC321331",24,6,0.89524,0.936185,11,27.5,46,-0.54762,-106.06,-1.01643768047909,0.888553976902555,-4.01548171379638,-4.81398941001415,-0.497740384217335,0.270060471101962,-3.46768712293099,-3.67532648770923,1.41979031554807,-1.45336872678421,-7.65444322647011,-5.35185813347607,1.27296567581289,-1.30652939265103,-6.14918029309974,-5.63835466933375
"239",247,"CC321368",35,4,0.87143,0.97619,14,22,45,-0.28261,-155.5,-0.941958478622733,0.853315932712767,-4.5440037507506,-4.85415867905444,-0.42635646713954,0.374289490639715,-5.12264035247275,-5.01727983681492,1.14138931802417,-1.17000228475478,-7.65444322647011,-5.35185813347607,1.45053662984824,-1.51622553071192,-5.2158411447238,-5.39816270151775
"240",248,"CC321428",42,6,0.80476,0.940475,18,24,42,-0.07143,-423.91,1.19922220156734,-1.2683550632552,-5.71263208993318,-4.73180283692146,-0.417064243951517,0.388116469773552,-5.40617476240445,-5.99396142730657,0.602041632037652,-0.62822763446063,-6.21860011969173,-5.52545293913178,-0.248811298062787,0.191160505461159,-4.72849340202009,-5.19849703126583
"241",249,"CC321431",32,3,0.75238,0.893275,14,17,48,-0.72727,-601.03,1.12274736440335,-1.19619261700697,-5.3677268179202,-4.73911815849783,-1.80828877117927,1.69644928942373,-4.76501888692999,-5.17048399503815,2.55963019598394,-2.71866038021423,-5.77517247074287,-4.9867151103786,0.944818815488693,-0.994485579459212,-5.39906726964818,-5.21674571285422
"242",250,"CC321464",37,6,0.84286,0.8809525,10,19,45,-0.25,-94.91,-0.0364696797813912,-0.0364696797813912,-4.68852102522299,-4.68852102522299,-0.833995489147325,0.75976192964193,-4.77988714339683,-4.87519732320115,1.14184102321893,-1.19012739750388,-6.34680526803358,-4.96051090691369,1.06582246584512,-1.10966212485469,-6.40357419793482,-5.01727983681492
"243",251,"CC321504",38,6,0.7619,0.92857,16,25.5,42,-0.22222,-480,0.227617831709131,-0.251819351290876,-5.8813307526975,-5.74779936007298,-1.02872616120394,0.965194538864324,-4.7522630508983,-5.52545293913178,0.751754607513417,-0.78314021908665,-6.16804046260586,-5.35711024638953,1.45053662984824,-1.51622553071192,-5.91169957863912,-4.93087032562739
"244",252,"CC321506",35,4,0.87143,0.870175,10,27.5,39,-0.2439,-182.44,-0.534542150383307,0.471604910612709,-4.67531794589017,-5.18614356965616,0.578196434881074,-0.621472143853054,-5.36422214143576,-5.24643910577937,0.927896277994463,-0.966223100622364,-6.4030221692153,-5.10373918508504,2.69606074200686,-3.09939904794926,-5.22471057572745,-4.21310966404897
"245",253,"CC321529",33,3,0.8381,0.8809525,13,20,39,-0.38889,-223.75,-1.19619261700697,1.12274736440335,-4.80460635350033,-5.24643910577937,0.599236581110044,-0.629750864001151,-5.40617476240445,-5.99396142730657,1.53448652908339,-1.56317199360905,-8.29610521826059,-5.54734523201828,-0.0344014267173323,-0.0344014267173323,-4.74741351921464,-4.74741351921464
"246",254,"CC321544",41,6,0.82381,0.940475,13,15,44,-0.35,-96.5,0.164481638665624,-0.197210169287705,-5.30149413345837,-5.75347925720142,1.58474529984373,-1.61442545394514,-7.78696700261487,-5.58974242527865,-0.105260510657493,0.0843702397659905,-6.04310778025982,-5.86078622346587,-0.575207882695259,0.53248712054717,-5.2158411447238,-5.39816270151775
"247",255,"CC321557",36,3,0.8,0.9583325,14,22.5,44,-0.16667,-20.19,1.07229498035074,-1.10746190394509,-7.78945456608667,-5.08140436498446,-0.784662289395718,0.74849727564311,-5.24965219456676,-5.9427993751267,-0.878242664236625,0.776528789498997,-4.35176566289207,-4.71949044301739,2.08389589202922,-2.21046980408624,-5.8181027316855,-4.71949044301739
"248",256,"CC321585",32,6,0.86667,0.95119,12,18,44,-0.16129,-122.34,1.24749906937583,-1.29033396997398,-5.95367614104633,-5.34754033747601,-1.11350090116186,1.05459540325134,-4.89659524471871,-5.58974242527865,0.356674943938732,-0.375387652870886,-6.31264183869356,-5.90717673058539,1.56064774826467,-1.61938824328727,-5.99728093242942,-5.14998307204222
"249",257,"CC321594",36,6,0.70952,0.964285,19,24.5,43,-0.08889,-401.12,-0.337364695404233,0.292542349334034,-4.77964856532102,-5.9427993751267,1.60490275726871,-1.72365905652412,-5.23492104998924,-4.5417738694293,0.670081907628949,-0.704746316403297,-6.11478776313998,-5.19849703126583,0.238891908282349,-0.324496045574498,-4.61653394463841,-4.48300255201388
"250",258,"CC321595",35,5,0.92381,0.939285,17,26.5,44,-0.63636,-211.31,-0.0582689081239758,-0.0582689081239758,-4.21459369037368,-4.21459369037368,0.42886168591456,-0.495915011030236,-4.98208339216781,-4.69440131971603,0.670081907628949,-0.704746316403297,-6.4030221692153,-5.10373918508504,1.32802545299591,-1.40118297361364,-5.12197788143163,-5.12197788143163
"251",259,"CC321880",36,2,0.82381,0.975595,11,12.5,46,-0.48276,-538.92,-0.77406862291217,0.736750818042077,-5.21402955002545,-5.90717673058539,2.39833014995243,-2.44625244280646,-7.82724090175281,-5.74779936007298,-0.134312337607594,0.0992066500834481,-5.3630511811146,-5.49658257373913,-1.40118297361364,1.32802545299591,-4.83230575857184,-5.52545293913178
"252",260,"CC321899",36,6,0.81429,0.92857,16,25,49,-0.24,-179.75,-1.01643768047909,0.888553976902555,-4.01548171379638,-4.81398941001415,0.119749253109926,-0.183709482068803,-4.77988714339683,-4.87519732320115,1.14138931802417,-1.17000228475478,-7.65444322647011,-5.35185813347607,1.81488188664891,-1.96571277635149,-6.70073110954781,-4.13578175208627
"253",261,"CC321976",34,3,0.84286,0.8980275,14,15.5,42,-0.45,-101.03,-0.600209184900676,0.489623416115388,-4.24222562903576,-4.44986499381401,-0.0139029051689915,-0.0139029051689915,-5.20450606286745,-6.50378904699771,1.28977279412927,-1.33038516668037,-6.86223476368033,-5.1574866714419,1.18978816933398,-1.27116405386626,-5.42605073305759,-4.61512051684126
"254",262,"CC322186",30,4,0.90476,0.940475,14,22,47,-0.39535,-85.44,-3.29697581829146,2.62122697815596,-3.96339420736073,-4.28881660779536,-1.14103300455206,0.976394655943861,-3.9244455254267,-4.39444915467244,1.14184102321893,-1.19012739750388,-6.34680526803358,-4.96051090691369,1.7501018242936,-1.79882403955943,-7.92818424136634,-5.17048399503815
"255",263,"CC410015",30,6,0.9,0.9624375,17,29,51,-0.45714,-261.69,-0.616266136223988,0.537093550586601,-4.35955377882182,-5.17048399503815,0.299877345545599,-0.331997956226292,-5.94542060860658,-5.25227342804663,1.07391583782921,-1.10691239204801,-8.29610521826059,-5.12197788143163,1.18978816933398,-1.27116405386626,-5.01838298088708,-4.86423230105982
"256",264,"CC410032",35,6,0.64762,0.940475,11,24.5,55,-0.5,-155.19,-2.11745960886736,1.80941440446678,-3.81881062370597,-4.41664762446159,3.46880212246236,-3.66671249552648,-7.72645061083484,-5.32855533803647,0.234818582894713,-0.246149598327927,-7.82644313545601,-6.03468366622796,-0.0165293019512105,-0.0165293019512105,-5.70877001616724,-5.30330490805908
"257",265,"CC410040",39,6,0.79524,0.948685,6,21,55,-0.32258,-103.78,0.245261356567829,-0.319665118304831,-4.76927119666852,-4.61512051684126,0.0888312137066156,-0.120249128151577,-5.15381694255294,-6.16541785423142,0.390576495614414,-0.415415438961332,-6.50678007614682,-5.40816778747871,1.06582246584512,-1.10966212485469,-5.30164515664071,-5.70711026474888
"258",266,"CC410084",31,6,0.71905,0.95238,17,28,57,-0.85366,-348.87,-1.19619261700697,1.12274736440335,-4.73502817324631,-5.36363683266868,0.147506137108589,-0.159848700941896,-7.8659554139335,-5.92004526487819,0.897261824928853,-0.923945801112276,-8.29610521826059,-5.25702177504995,-0.00747201483870095,-0.00747201483870095,-5.99271376650841,-6.68586094706836
"259",267,"CC410086",33,6,0.90476,0.8446425,10,31,57,-0.30303,-24.84,-0.0132452267500207,-0.0132452267500207,-5.58891186044685,-5.84022628872776,1.25917235368055,-1.28702635946122,-7.05142262879455,-5.54734523201828,0.670081907628949,-0.704746316403297,-5.55351314153692,-5.55351314153692,-0.538440790798964,0.465215112513938,-4.90280258929304,-4.61512051684126
"260",268,"CC410091",35,6,0.8619,0.964285,17,31.5,57,-0.25,-240,-0.432864082296279,0.364643113587909,-4.54661373652807,-5.12197788143163,0.481266821524446,-0.528665541894322,-5.43870023412166,-4.9867151103786,0.61742147003181,-0.634590731099922,-7.74413662762799,-5.66469508594815,0.452163711117405,-0.4811908186363,-5.7876639586369,-5.56452040732269
"261",269,"CC410094",35,6,0.88571,0.888095,15,27,54,-0.20588,-480,1.07229498035074,-1.10746190394509,-7.09589322109753,-5.14998307204222,-0.0176216013498193,-0.0176216013498193,-5.30219871325601,-5.55351314153692,0.845909935112355,-0.887891257352457,-6.34680526803358,-4.96051090691369,0.37590630586662,-0.425267735404344,-5.30529298028446,-4.96882074366325
"262",270,"CC410097",19,3,0.80952,0.8434525,15,23,49,-0.5,-430.37,-0.126143054840355,0.0822952427268302,-5.15696324824231,-5.25227342804663,-0.0281708769666963,-0.0281708769666963,-4.85274023910031,-5.05341093456246,0.520595415361796,-0.549771573900645,-6.16804046260586,-5.35711024638953,-0.945849534115699,0.843970070294529,-4.48158912421674,-4.61512051684126
"263",271,"CC410101",31,6,0.82857,0.8047625,21,27.5,56,-0.4,-288.25,-0.0241504602322832,-0.0241504602322832,-5.19960139360888,-5.01727983681492,-0.609765571620894,0.548565951748838,-4.68426569965285,-5.30330490805908,1.63155571768772,-1.68206860346901,-7.55590509361135,-5.07099844382335,0.944818815488693,-0.994485579459212,-5.62311457158875,-5.06349878365332
"264",272,"CC410113",29,5,0.8619,0.95238,11,17,55,-0.68571,-165,-3.29697581829146,2.79374821730284,-4.24486143325806,-4.83264809816018,2.1295659288624,-2.20497226412705,-6.91373735065968,-5.12197788143163,2.62911307918596,-2.78218494930168,-8.29610521826059,-4.73911815849783,1.18978816933398,-1.27116405386626,-4.86312915698767,-5.01727983681492
"265",273,"CC410119",34,5,0.77619,0.666665,11,15.5,57,-0.55556,-720,-1.55674012343365,1.46657519238069,-4.73502817324631,-5.36363683266868,0.548565951748838,-0.609765571620894,-5.17332087637335,-4.76785576826519,0.602041632037652,-0.62822763446063,-6.91274282049318,-5.30330490805908,1.56064774826467,-1.61938824328727,-5.99728093242942,-5.14998307204222
"266",274,"CC410121",36,6,0.85714,0.90476,18,31.5,52,-0.10811,-410.84,1.97508152635559,-2.09309786812732,-5.42384808899525,-4.86423230105982,0.106750369946881,-0.157003748809665,-4.83296954883849,-5.37196604957118,0.328504066972036,-0.342170257735851,-6.68669289387175,-6.17586727010576,-0.200488860749404,0.160560065012442,-5.62311457158875,-5.06349878365332
"267",275,"CC410169",29,6,0.85238,0.93988,17,28,49,-0.21053,-194.25,0.814508037564213,-0.86148249537916,-5.81611860405045,-4.96882074366325,-1.41585316336144,1.27296567581289,-4.14313472639153,-4.83628190695148,0.432182496446877,-0.464632085443825,-5.70821707172407,-5.42053499927229,2.39872895354695,-2.4923786646267,-6.48234253306428,-5.22957956456891
"268",276,"CC410173",40,1,0.8381,0.8452375,13,17.5,55,-0.46875,-480,-0.97229292198944,0.912451955566989,-4.66510252671076,-5.88887795833288,1.25804554972299,-1.28734443219997,-8.29687257494643,-5.34754033747601,0.567616458112736,-0.579729602413202,-7.13289683295902,-6.21660610108486,0.160560065012442,-0.200488860749404,-5.39906726964818,-5.21674571285422
